ID,Source,Type,CreatedAt,Language,Content,Original Content,metadata.Version,metadata.Language_Name,metadata.Score,metadata.Language_Code,metadata.Rating,metadata.Upvotes,metadata.CountryISO2
edba8118-065b-5622-a06c-7861fe1943b8,Appstore,RecordTypeReview,2025-01-30T10:57:26Z,eng,Hoovering goes so much better listening to your playlist. I’m also more thorough so the wife’s happy! Well done Spotify 👏,Hoovering goes so much better listening to your playlist. I’m also more thorough so the wife’s happy! Well done Spotify 👏,9.0.14,,,,5,0,gb
7c0422f0-f80a-58fe-833e-92bc2fe91cff,Appstore,RecordTypeReview,2025-01-30T10:57:15Z,eng,Very like and comforting,Very like and comforting,9.0.14,,,,5,0,az
909b7e46-4df8-5b15-864d-645695c48fb0,Appstore,RecordTypeReview,2025-01-30T10:52:38Z,eng,"OK, search a start off this app. Let’s listen to all the music I want. It’s just so cool go to Podcasts music. It’s so much more so I really think if available will use this with you by the app and the premium
You wanna go on bike ride if you do, you can listen to it, but I really love this snap","OK, search a start off this app. Let’s listen to all the music I want. It’s just so cool go to Podcasts music. It’s so much more so I really think if available will use this with you by the app and the premium
You wanna go on bike ride if you do, you can listen to it, but I really love this snap",9.0.14,,,,5,0,us
ea2a0794-5895-5bf7-a415-46aabff81792,Appstore,RecordTypeReview,2025-01-30T10:48:59Z,eng,"This app is obviously amazing, all my favorite songs all together. I just want an option to loop songs and press the DJ button from my Lock Screen, just to make it a bit easier","This app is obviously amazing, all my favorite songs all together. I just want an option to loop songs and press the DJ button from my Lock Screen, just to make it a bit easier",9.0.14,,,,5,0,us
c28c9062-39d6-5dc6-8f03-2b5a4bae44b3,Appstore,RecordTypeReview,2025-01-30T10:47:49Z,eng,I am forever grateful for the gift of music and healing that Spotify continues to bless me with. I absolutely adore being able to connect with love ones through sharing and to access such a plethora of musical choices that I would not otherwise be able to experience in this lifetime.,I am forever grateful for the gift of music and healing that Spotify continues to bless me with. I absolutely adore being able to connect with love ones through sharing and to access such a plethora of musical choices that I would not otherwise be able to experience in this lifetime.,9.0.14,,,,5,0,us
6f0f562c-a02c-539c-b335-3a53a4bba6e7,Appstore,RecordTypeReview,2025-01-30T10:44:10Z,tha,"Listening to music is great. There are many songs to choose from, overall it's good.",การฟังเพลงดีมากครับมีเพลงให้เลือกหลากหลายครับรวมแล้วดีครับ,9.0.14,,,,5,0,th
72387fd6-85a0-5853-b8df-fe7579ef544c,Appstore,RecordTypeReview,2025-01-30T10:42:32Z,jpn,"After purchasing Tesla, I learned about Spotify and I listen to it when I ride in the car ^_^⤴️. I'm making playlists from my smartphone and collecting my favorite songs. I also have Amazon Music, but I prefer Spotify because the sound quality is better ^_^⤴️. Since it's the free version, I listen to the songs that play. I like it better than YouTube ^_^⤴️.","テスラを購入後にSpotifyを知ってクルマを乗る時に聴いてます^_^⤴️、スマホからプレイリストを作ってお気に入りの曲を集めてます。Amazonミュージックもありますが、Spotifyが音質が良いので好んで聴いてます^_^⤴️、無料タイプなので流れてくる曲を聴いてます。
YouTubeよりも気に入ってます^_^⤴️",9.0.14,,,,5,0,jp
b4c602ea-e58d-57a9-b8a4-2eba008b5c34,Appstore,RecordTypeReview,2025-01-30T10:40:00Z,kor,"There are fatal drawbacks, so I will never use it.",치명적인 단점이잇어서 절대 쓸일이없어요,9.0.14,,,,1,0,kr
2dd5aea7-5dbf-540e-b811-f9d769986cb1,Appstore,RecordTypeReview,2025-01-30T10:39:37Z,eng,"Looking forward to the audiobook being made available in Nigeria and Ghana and the rest of the world by God’s grace. 
Ps: hopefully someday, with the audiobook feature it’s be possible to upload a pdf and have an AI voice read it to us. It can be a premium feature to choose a specific voice but please make at least one of the premium voice free for those who can’t pay. It will help students and people struggling. Thank you in advance.
Ps: please add a “play next” button. 🙏🏽💯 thank you","Looking forward to the audiobook being made available in Nigeria and Ghana and the rest of the world by God’s grace. 
Ps: hopefully someday, with the audiobook feature it’s be possible to upload a pdf and have an AI voice read it to us. It can be a premium feature to choose a specific voice but please make at least one of the premium voice free for those who can’t pay. It will help students and people struggling. Thank you in advance.
Ps: please add a “play next” button. 🙏🏽💯 thank you",9.0.14,,,,4,0,ng
dc012ed3-2935-521a-878c-74ccbea13618,Appstore,RecordTypeReview,2025-01-30T10:30:54Z,eng,"Recently I have started noticing that when I use NDTV app while using Spotify simultaneously, I am facing some issues. When I scroll the news on NDTV screen, the song pause to play. I am not sure why is this happening.","Recently I have started noticing that when I use NDTV app while using Spotify simultaneously, I am facing some issues. When I scroll the news on NDTV screen, the song pause to play. I am not sure why is this happening.",9.0.14,,,,5,0,in
862e00b2-672e-51a3-8a4b-6af412e90234,Appstore,RecordTypeReview,2025-01-30T10:28:56Z,tur,It's a nice application but I wish we could change the song whenever we wanted because it arranges the songs itself!,Güzel bir uygulama ama çeşke istediğimiz zaman şarkıyı değiştire bilsek çünkü şarkıyı kendi sıralıyor!,9.0.14,,,,5,0,tr
fbba4017-0fe8-5a4b-a305-9280a1b817a9,Appstore,RecordTypeReview,2025-01-30T10:27:09Z,eng,The most useful app I’ve ever downloaded💯😃🎵🕺🏻,The most useful app I’ve ever downloaded💯😃🎵🕺🏻,9.0.14,,,,5,0,au
27eec2fe-223e-5d9a-9fdd-226a2424e098,Appstore,RecordTypeReview,2025-01-30T10:27:01Z,dan,I have been paying for Spotify for many years. Been happy about it. But I am really sad that you pay and you pay despite the price increases since the beginning. But I am considering for the first time ever to cancel. When I listen to well-known podcasts I hear ads. I get tired of that when I pay not to hear ads? Can someone tell me why?,Jeg har betalt til Spotify i mange år. Været glad for det. Men jeg er virkelig ked af man betaler og man betaler selv om pris stigninger siden starten. Men jeg overvejer for føste gang nogle sinde at afmelde. Når jeg høre kendte podcaster høre jeg reklamer. DET bliver jeg træt af når jeg betaler for ikke at høre reklamer ? Nogle der kan fortælle mig hvorfor ?,9.0.14,,,,3,0,dk
afd5cb62-b782-5ac0-8a75-79f855f515b7,Appstore,RecordTypeReview,2025-01-30T10:24:35Z,eng,It so cool,It so cool,9.0.14,,,,5,0,kh
81728d93-01e3-5845-8eb8-5deaefd38788,Appstore,RecordTypeReview,2025-01-30T10:22:04Z,tur,"If you don't subscribe, too many ads appear, meaning an ad after every song.",Üyelik yapmayınca çok fazla reklam çıkıyor yani 1 şarkı sonunda reklam,9.0.14,,,,3,0,tr
d03d0201-a5b9-524b-98e9-02928f38ede2,Appstore,RecordTypeReview,2025-01-30T10:17:47Z,eng,This app has honestly gotten out of hand with these ads. I got the “Enjoy 30 mins of uninterrupted listening” then the next song I end up getting an ad,This app has honestly gotten out of hand with these ads. I got the “Enjoy 30 mins of uninterrupted listening” then the next song I end up getting an ad,9.0.14,,,,3,0,us
9e2c9857-e6fe-5cdf-9f06-a2524fcf1b65,Appstore,RecordTypeReview,2025-01-30T10:16:19Z,eng,So many commercials,So many commercials,9.0.14,,,,4,0,us
ca099953-e97d-5e82-8eec-4e5fcb90b9f1,Appstore,RecordTypeReview,2025-01-30T10:10:51Z,eng,I can listen music all day long,I can listen music all day long,9.0.14,,,,5,0,us
ba1d9fd0-c2f6-5343-9aac-61acb0eb4e9a,Appstore,RecordTypeReview,2025-01-30T10:05:49Z,swe,"Less important annoying details:
Stops sometimes during playback for 1-7 seconds, but I feel that it could be due to the mobile.
When you press support, you get a 100-page long list of approved cookie analysis companies to accept, even though you are already logged into the Spotify app.
The update content is apparently too cumbersome to update.
Logs out and does not accept login with username, requires password change and logs out sporadically. <-Resolved
The app is a bit slow/""heavy"" sometimes but overall responds well and works fine.
Not flagged. Should be saved as a milestone.","Mindre viktiga irriterande detaljer:
Stannar upp ibland i spelningen i 1-7 sekunder, men uppleveler att det skulle dock kunna bero på mobilen.
Trycker man på support får man en 100-sidor lång lista på godkända kakanalysföretag att tacka ja till, fast man redan är inloggad i Spotifys app.
Uppdateringsunnehållet är tydligen för jobbigt för att uppdatera.
Loggar ut och och godtar inte inloggning med användarnamn, kräver byte av lösenord och loggar ut en sporadiskt. <-Åtgärdat
Appen e väl lite slö/”tung” ibland men oftast helt med och svarar och funkar bra.
Inte nedplåttrad. Borde sparas som milstolpe.",9.0.14,,,,4,0,se
4c4582ff-36fa-58c0-b0b1-abbbccdd7694,Appstore,RecordTypeReview,2025-01-30T10:01:26Z,eng,I love you so much ❤️❤️❤️,I love you so much ❤️❤️❤️,9.0.14,,,,5,0,sa
2209abe1-6c83-58a6-8627-be3028c9baf4,Appstore,RecordTypeReview,2025-01-30T09:54:01Z,zho,"Without a premium subscription, you basically can't listen to music.",沒有訂閱premium跟本聽不了音樂,9.0.14,,,,1,0,tw
77d0e84b-f953-577c-88bb-98e5ec837377,Appstore,RecordTypeReview,2025-01-30T09:48:04Z,spa,"For now, everything has gone very well for me, today was the first day and I am really very proud, everything is going perfectly, I hope to continue like this, thank you for everything.","Por ahora me ha ido todo muy bien, hoy ha sido el primer día y la verdad que estoy muy orgullosa, va todo perfecto, espero seguir así, gracias x todo",9.0.14,,,,5,0,es
b771b304-3446-53ea-b3b7-850528576c58,Appstore,RecordTypeReview,2025-01-30T09:46:11Z,fra,Too expensive,Trop cher,9.0.14,,,,3,0,fr
aee3f84b-4047-5d9d-a89e-7f77c5d049ac,Playstore,RecordTypeReview,2025-01-30T09:42:53Z,eng,"Switch device for no reason while playing music. DO something, lot of poeple got this problem. TIRED of this costy app......","Switch device for no reason while playing music. DO something, lot of poeple got this problem. TIRED of this costy app......",9.0.12.567,French,1,fr,,,
ac27bac1-4924-5055-b63f-5eda14acaab8,Appstore,RecordTypeReview,2025-01-30T09:42:37Z,zho,"Originally, I could neatly arrange the songs I wanted to listen to! Recently, I can't randomly organize them, I can't choose for myself and I can't arrange them anymore.",本來可以整齊排列選擇自己想聽的歌！最近沒辦法都隨便亂排沒辦法自己選也沒辦法排列下去,9.0.14,,,,2,0,tw
102cfe3b-99e6-50e5-a761-2e7614f95d07,Appstore,RecordTypeReview,2025-01-30T09:35:14Z,zho,I want to upgrade but cannot upgrade.,我想升等都無法升,9.0.14,,,,4,0,tw
4ca7c091-1962-5025-9d89-266eb84bfbbe,Appstore,RecordTypeReview,2025-01-30T09:34:53Z,ind,The music quality is great.,musik nya berkualitas,9.0.14,,,,5,0,id
91a4074b-06ca-5acf-b042-022571ba4ffa,Appstore,RecordTypeReview,2025-01-30T09:30:28Z,eng,You give very less things to those how don’t use Spotify premium for example after any song you give an add,You give very less things to those how don’t use Spotify premium for example after any song you give an add,9.0.14,,,,3,0,pk
eb227550-48ca-599d-b114-0cc269a9ec0c,Appstore,RecordTypeReview,2025-01-30T09:29:41Z,spa,What a hassle that I can't pay within the app with Apple. Change that.,Que flojera que no pueda pagar dentro del app con Apple. Cambien eso.,9.0.14,,,,1,0,co
7e6b0fcc-2078-5ba9-9896-b1dd71cfdb62,Appstore,RecordTypeReview,2025-01-30T09:25:46Z,eng,I love spoitfyy but the adds really start to become annoying,I love spoitfyy but the adds really start to become annoying,9.0.14,,,,5,0,us
b4fc2a66-c61c-53bd-9081-399186022e89,Appstore,RecordTypeReview,2025-01-30T09:25:04Z,eng,This app is so much great to listen to the music and enough for free.,This app is so much great to listen to the music and enough for free.,9.0.14,,,,5,0,kr
7f33d69d-7c26-5f55-a7cf-00cc391f95f6,Appstore,RecordTypeReview,2025-01-30T09:21:29Z,eng,"I am Dutch speaking, visiting often Greece. Accessing spotify automatically recieven spotify in Freek. Not funny and annoying","I am Dutch speaking, visiting often Greece. Accessing spotify automatically recieven spotify in Freek. Not funny and annoying",9.0.14,,,,3,0,be
39b354a1-c081-5dc0-b950-9434624d1256,Appstore,RecordTypeReview,2025-01-30T09:19:42Z,eng,Brilliant app !!,Brilliant app !!,9.0.14,,,,5,0,gb
f092e998-2852-5218-ab73-708f6683b821,Appstore,RecordTypeReview,2025-01-30T09:17:03Z,tur,"It's a very nice application, I'm glad it exists.",Çok güzel bi uygulama iyiki var,9.0.14,,,,4,0,tr
0f70d05e-d46d-5954-ad51-bad24ba19e8d,Appstore,RecordTypeReview,2025-01-30T09:14:34Z,eng,"Still can’t block podcasts, can’t select multiple genres in songs, AI playlist doesn’t work well","Still can’t block podcasts, can’t select multiple genres in songs, AI playlist doesn’t work well",9.0.14,,,,3,0,ca
dbfab1ba-2b22-5316-908a-e0c8e964ca70,Appstore,RecordTypeReview,2025-01-30T09:14:28Z,eng,Best music app,Best music app,9.0.14,,,,5,0,ca
419c06a6-b75a-535d-972d-a42e3c7c0dfe,Appstore,RecordTypeReview,2025-01-30T09:08:26Z,eng,Excelente,Excelente,9.0.14,,,,5,0,br
55632902-8dff-5c77-9b7d-42726b5972dd,Appstore,RecordTypeReview,2025-01-30T09:07:48Z,eng,I have been loving this app so much it is the best music app,I have been loving this app so much it is the best music app,9.0.14,,,,5,0,au
955a7c24-0232-5134-b9fe-34f18d7f083b,Appstore,RecordTypeReview,2025-01-30T09:00:26Z,eng,Funding trump is a disgrace.,Funding trump is a disgrace.,9.0.14,,,,1,0,fr
c310f849-610a-5958-aa99-760adc01b7bc,Appstore,RecordTypeReview,2025-01-30T08:40:14Z,eng,Excelente,Excelente,9.0.14,,,,5,0,br
1bcc394a-4f2e-5825-9504-ef4af759f139,Appstore,RecordTypeReview,2025-01-30T08:37:43Z,tur,"I have fun while listening, listen as much as you want. 
It becomes easier to find the song I want.","Dinlerken eğleniyorum istediğin kadar dinle 
İstediğim şarkıyı bulmakta kolaylık oluyor",9.0.14,,,,5,0,tr
4b8020bd-fed0-55fe-b4d1-459abd0c405a,Appstore,RecordTypeReview,2025-01-30T08:29:22Z,eng,Spotify is the best music app ever it now does music videos so u can watch them all for FREE you can stream all your favourite artists and it tells u what number in the world they are,Spotify is the best music app ever it now does music videos so u can watch them all for FREE you can stream all your favourite artists and it tells u what number in the world they are,9.0.14,,,,5,0,au
185e8086-08cc-5124-a71c-78a30878d809,Appstore,RecordTypeReview,2025-01-30T08:27:48Z,eng,"I LOVE IT! ITS SO GOOD! Just let me listen to music how long i want,for free 😔","I LOVE IT! ITS SO GOOD! Just let me listen to music how long i want,for free 😔",9.0.14,,,,5,0,de
7819f69a-0051-5ffe-a735-bcf7e5575f33,Appstore,RecordTypeReview,2025-01-30T08:20:05Z,rus,"Great app, I recommend it to everyone. The music is free.","Отличное приложение, всем рекомендую. Музыка бесплатная",9.0.14,,,,5,0,kz
689d4f30-bb21-5ca0-a2be-a6b208ed727c,Appstore,RecordTypeReview,2025-01-30T08:19:29Z,deu,"The app is bad. Everything costs money. AND TOO MUCH ADVERTISING.
The app is GARBAGE.","Die App ist schlecht. Alles kostet Geld. UND ZU VIEL WERBUNG.
Die App ist MÜLL.",9.0.14,,,,1,0,de
891a43bd-dcec-59fc-a2d2-9d193d7d98f1,Appstore,RecordTypeReview,2025-01-30T08:18:16Z,eng,How would you make Spotify for artist like you Rasta 💛❤️🖤💚,How would you make Spotify for artist like you Rasta 💛❤️🖤💚,9.0.14,,,,5,0,us
31817383-43bb-51fb-a590-ad6a11743c9a,Appstore,RecordTypeReview,2025-01-30T08:18:14Z,dan,"I experience Spotify as a very confusing app. For example, there is not a list with all the songs you have played. Therefore, it is very difficult to go back and find the songs you have listened to. On the other hand, a huge effort is made to suggest you all sorts of things you are not interested in. For example, the list ""songs you like"" is filled with songs I hate and have never chosen. I feel trapped in a lot of algorithms that lead me to places that have nothing to do with me. I do not understand why there is not a proper option to customize these algorithms, and an opportunity to set up the functions that you really need. It is indeed a bit difficult to avoid Spotify, which is present in most music streaming players.","Jeg oplever Spotify som en meget uoverskuelig app. F.eks. er der ikke en liste med alle de numre du har trykket afspil på. Derved er det meget svært at søge tilbage i de numre du har hørt. Til gengæld bliver der gjort et kæmpe nummer ud af at foreslå dig alt mulig som du ikke er interesseret i. F.eks. er listen “sange du synes godt om”, fyldt med numre jeg hader, og som jeg aldrig har valgt. Jeg føler mig fanget i en masse algoritmer der fører mig steder hen som intet har med mig at gøre. Jeg forstår ikke hvorfor der ikke er ordentlig mulighed for at detailstyre disse algoritmer, og en mulighed for selv at opsætte de funktioner man virkelig har brug for. Det er nemlig lidt svært at komme uden om Spotify der ligger i de fleste streamingmusik afspillere.",9.0.14,,,,1,0,dk
7784f777-30ff-5e12-be8a-2e3690e87d5f,Appstore,RecordTypeReview,2025-01-30T08:16:51Z,eng,"How do you spell song just repeating the song is repeating
Why is the song repeating?","How do you spell song just repeating the song is repeating
Why is the song repeating?",9.0.14,,,,5,0,us
7c1038c6-cfa6-5c74-8686-f037a6e31ff5,Appstore,RecordTypeReview,2025-01-30T08:07:33Z,tur,"It's a very nice application. I definitely recommend it, there are beautiful songs in it 😙",Çok güzel bir uygulama. Kesinlikle öneririm içinde birbirinde güzel şarkılar var😙,9.0.14,,,,5,0,tr
773ddd94-61e3-5f81-ab33-df09a5c81fdd,Appstore,RecordTypeReview,2025-01-30T08:02:08Z,rus,"You pay the full subscription price, but some of the tracks by your favorite artists are missing. Some songs appear sometimes and then disappear again. Absolutely incomprehensible company policy. Also, after a while, songs with blurred profanity appear.","Ты платишь полную стоимость подписки, а какая-то часть треков любимых исполнителей отсутствует. Некоторые песни иногда появляются, а потом снова пропадают. Абсолютно непонятная политика компании. Также спустя время появляются песни с заблюренными матами.",9.0.14,,,,2,0,by
65b186a3-eb81-53d8-a847-caf61be6bfda,Appstore,RecordTypeReview,2025-01-30T08:01:02Z,eng,"Spotify is amazing. If your thinking of getting
Spotify, GET IT!!!!!!!
It’s so good. There are so many music choices and there’s even a special own DJ. If you use Spotify more and more. Spotify starts to learn your type of music and then you can go on search and search up DJ and they will play your music and even change it up for you every few songs. It’s really good and i rate it out of 10 a 10/10 its really good. And you can make your own playlists and everything. You can choose out of Spotify premium or Spotify. If you choose Spotify its cheaper and you get ads but still its really good. I suggest you I get Spotify premium its only a little more expensive but there are no ads. And what’s more annoying than listening to your fav song and your half way threw and then you get an ad like a Toyota ad. That’s so annoying. Even though the non premium Spotify has ads its still good.","Spotify is amazing. If your thinking of getting
Spotify, GET IT!!!!!!!
It’s so good. There are so many music choices and there’s even a special own DJ. If you use Spotify more and more. Spotify starts to learn your type of music and then you can go on search and search up DJ and they will play your music and even change it up for you every few songs. It’s really good and i rate it out of 10 a 10/10 its really good. And you can make your own playlists and everything. You can choose out of Spotify premium or Spotify. If you choose Spotify its cheaper and you get ads but still its really good. I suggest you I get Spotify premium its only a little more expensive but there are no ads. And what’s more annoying than listening to your fav song and your half way threw and then you get an ad like a Toyota ad. That’s so annoying. Even though the non premium Spotify has ads its still good.",9.0.14,,,,5,0,au
01485326-efe8-51d6-81b7-1a43000e2344,Appstore,RecordTypeReview,2025-01-30T07:46:54Z,nld,Sitting abroad. Have internet but cannot get Spotify.,Zit in het buitenland. Heb internet maar geen Spotify te krijgen,9.0.14,,,,1,0,nl
94ccd0db-9376-5d80-9350-71692c90180a,Appstore,RecordTypeReview,2025-01-30T07:39:58Z,ita,"Skipping payment is an absurd thing. The advertising is a lot, but since it is free, it makes sense.",Skip a pagamento è una cosa assurda. La pubblicità è tanta ma essendo gratis ci sta,9.0.14,,,,1,0,it
601ae9c4-638c-5871-b0f0-caee4dc801e5,Appstore,RecordTypeReview,2025-01-30T07:26:43Z,eng,Spotify is one of better music app I ever used.,Spotify is one of better music app I ever used.,9.0.14,,,,5,0,th
b44279c2-688a-5b25-b599-96d7c25bdc56,Appstore,RecordTypeReview,2025-01-30T07:26:22Z,pol,Everything is fine. TOO MUCH IT COSTS To change the Lifetime will take place from 25.05.2025 to 27.07.2027 Art.1.,Wszystko OK. ZA DUŹO KOSZTUJE ZMIANA Dożywotnia nastąpi 25.05.2025 do 27.07.2027 Art.1.,9.0.14,,,,5,0,de
bcac8780-eca0-5ca7-a0b6-bd93efd4f5ca,Appstore,RecordTypeReview,2025-01-30T07:24:14Z,por,There wasn't the Miku pet that is in Fortnite.,Não tinha a muquinha da miku que ta no fornite,9.0.14,,,,1,0,pt
4fa468db-6179-5cad-92ac-ebb422156b2a,Appstore,RecordTypeReview,2025-01-30T07:24:04Z,eng,❤️❤️❤️,❤️❤️❤️,9.0.14,,,,5,0,jp
e058f0d6-56ec-5fbd-b2f0-8de102269e8d,Appstore,RecordTypeReview,2025-01-30T07:23:34Z,eng,I love Spotify,I love Spotify,9.0.14,,,,5,0,au
cc2ee5b5-39eb-5239-99a5-939457e2c02e,Appstore,RecordTypeReview,2025-01-30T07:07:32Z,eng,have only 6 skips,have only 6 skips,9.0.14,,,,1,0,gb
402f1b6f-389d-556a-9f91-b458894ea1d8,Appstore,RecordTypeReview,2025-01-30T07:07:15Z,nor,"It's easier to go through the CD collection of over 1000 records to find the melody I want to hear, just search in the index to find the song and who I want to sing it and press play, it can't get simpler than that.","Slipper å gå i cd-samlinga på over 1000 plater for å finne deinn melodien jeg har lyst til å høre,Bare å lete i søkeregisteret for å finne sangen og hvem jeg vill ha til å synge deinn og trykke på play enklere kainn det jo ikke bli",9.0.14,,,,5,0,no
a661f84e-fa89-505d-aa12-c59618aef764,Appstore,RecordTypeReview,2025-01-30T07:06:08Z,eng,"I basically have a problem, every time when I’m playing a song and I go out the app without leaving, it crashes.","I basically have a problem, every time when I’m playing a song and I go out the app without leaving, it crashes.",9.0.14,,,,3,0,us
5df373a6-45cb-5746-b421-a6664b79b62d,Playstore,RecordTypeReview,2025-01-30T06:57:25Z,ind,I really like this app because it makes me happy because the songs and my sadness disappear when I play the songs on this app. Thank you for giving me the opportunity to rate this app.,saya sangat suka dengan aplikasi ini karna aplikasi ini membuat saya senang karna lagu lagu nya dan rasa sedih saya hilang karna memutar lagu di aplikasi ini terimakasih sudah memberi saya kesempatan untuk memberi rating aplaikasi ini.,,Indonesian,5,id,,,
2f37afb7-55c5-51a0-8a30-eebb877197b0,Appstore,RecordTypeReview,2025-01-30T06:56:58Z,kor,"It would be nice if the next songs could be automatically played according to the algorithm, but it's disappointing that I can only listen to pre-made playlists. I wish a playlist that fits the song I searched for could be made automatically when I play that song. 
And there are only playlists that they made themselves, so I have to go in and listen to them one by one... When I listen to another song, I have to look for the previous playlist again to find the song I listened to before, so it's inconvenient when listening to a song I heard before as well. Overall, it's quite uncomfortable and difficult... Please just follow what YouTube Music does.
Oh, and can’t you make it possible to link playlists from other streaming apps? ㅠㅜ Please create that feature. ㅜ It’s hard to move all the playlists one by one.","알고리즘 대로 다음곡들을 자동으로 재생해주면 좋은데 뭔가 이미 만들어져있는 재생목록으로만 들을 수 밖에 없어서 아쉬움 내가 검색한 곡을 틀었을때 자동으로 그 곡에 어울리는 재생목록이 만들어지면 좋겠다? 
그리고 너무 자기네들이 만들어둔 재생목록밖에 없어서 일일히 거기들어가서 듣고... 다시 다른곡 들었을때 그전에 들엇던곡 찾으려고 이전누르면 또 이전 재생목록을 찾아야 해서 이전에 들엇던 곡 다시 들을때도 불편함 ㅡㅡㅜㅜ 뭔가 전반적으로 불편해요 어렵고..... 유투브 뮤직 따라해주새요 그냥
아 그리고 다른 스트리밍 앱에서 플리를 연동할 수 있게 안됨? ㅠㅜ 그기능좀 만들어주세요 ㅜ 플리 일일히 다 옯기기 힘듦",9.0.14,,,,3,0,kr
2124e59b-6ebf-56f7-9e38-95be56e70a95,Appstore,RecordTypeReview,2025-01-30T06:51:14Z,eng,Wonderful interview ! Positive and interesting! Keep up the good work xx,Wonderful interview ! Positive and interesting! Keep up the good work xx,9.0.14,,,,5,0,gb
ec01b486-70ab-51b3-9adc-a7a4492dc3db,Appstore,RecordTypeReview,2025-01-30T06:47:30Z,eng,Since joining it in 2016 - I never looked back,Since joining it in 2016 - I never looked back,9.0.14,,,,5,0,us
2884a54d-0598-5529-9875-6f49c9597311,Appstore,RecordTypeReview,2025-01-30T06:42:05Z,spa,"Little variety. Archaic or ""cooked"" search algorithm for its own interests. Little generosity towards artists... ultimately, bye bye Spotify.",Poca variedad. Algoritmo de búsqueda arcaico o “cocinado” para sus propios intereses. Poca generosidad con los artistas… en definitiva bye bye Spotify,9.0.14,,,,1,0,es
4dd2c5c7-e5fb-545b-9bc2-58845fee357f,Appstore,RecordTypeReview,2025-01-30T06:36:14Z,fra,"very good app, nothing to complain about Spotify without you and music life would be dull 😝😝","très bonne appli, rien à redire spotify sans vous et la musique la vie serait morose😝😝",9.0.14,,,,5,0,be
0f672033-1a3b-5c18-b8ed-746f743652c0,Appstore,RecordTypeReview,2025-01-30T06:34:43Z,eng,Im paying for premium and im still getting ads on podcast?,Im paying for premium and im still getting ads on podcast?,9.0.14,,,,3,0,us
6e506c6b-6cac-5468-a405-0866be69fe66,Appstore,RecordTypeReview,2025-01-30T06:31:57Z,swe,Here I can swim in my childhood without ads and interruptions ❤️❤️❤️❤️,Här kan jag simma i min barndom utan reklam och avbrott ❤️❤️❤️❤️,9.0.14,,,,5,0,se
263d5643-9793-5fb8-9ad8-ec370f3e960d,Appstore,RecordTypeReview,2025-01-30T06:30:28Z,tur,"Get a papara card, your payment is between 35-40 TL monthly if you can't withdraw 40 TL, then why are you living? Additionally, after the last update, in the music I listen to, the recommendations are completely random songs that I've never listened to before, it wasn't like this before.",abi papara kartı alın max 35-40 tl arası ödemeniz oluyo aylık 40 tl de çıkaramıyorsanız ne diye yaşıyonuz artı olarak son güncellemeden sonra karışık dinlediğim müziklerde önerilenler hiç dinlemediğim abuk subuk parçalar oluyor önceden böyle değildi,9.0.14,,,,4,0,tr
8609eed8-a27f-50e8-9eea-02373fc5be0a,Appstore,RecordTypeReview,2025-01-30T06:28:27Z,msa,Share for free. Say no to ads😬,Bagilah percuma. Say no to ads😬,9.0.14,,,,4,0,my
73291de9-1473-5da6-a782-44f1cb5945fc,Appstore,RecordTypeReview,2025-01-30T06:26:08Z,eng,"Love the Classics for Dogs & 60’s Compilations!
Long may you continue!!","Love the Classics for Dogs & 60’s Compilations!
Long may you continue!!",9.0.14,,,,5,0,au
84618347-35a0-5678-9188-f2e2e7fc7385,Appstore,RecordTypeReview,2025-01-30T06:23:26Z,fra,Disappointed to learn that Spotify funds fascists like Trump. I am uninstalling the app.,Déçue d’apprendre que Spotify finance des fasciste comme trump. Je désinstalle l’application.,9.0.14,,,,1,0,fr
691107dd-3a9b-5c92-aab7-db566f8ab4c6,Appstore,RecordTypeReview,2025-01-30T06:19:26Z,eng,It’s not fair that we only get 6 skips a hour,It’s not fair that we only get 6 skips a hour,9.0.14,,,,2,0,au
f2a12533-a246-54f6-8e56-6ad5f570d77b,Appstore,RecordTypeReview,2025-01-30T06:18:15Z,nor,Lovely real! Warm and good humor! You and your team are fantastic! Recommended!,Hærlig ekte! Lun og god humor! Du og teamet ditt er fantastiske! Anbefales!,9.0.14,,,,5,0,no
4348b5f8-9bb9-5367-9df9-f7ff82357397,Appstore,RecordTypeReview,2025-01-30T06:14:04Z,zho,"The sound quality is not that good, you might as well use ad blocking on YouTube.",音質沒多好，不如yt用開廣告攔截,9.0.14,,,,1,0,tw
29d4c75f-5985-5ac0-8132-583dc2d7e253,Appstore,RecordTypeReview,2025-01-30T06:07:57Z,eng,There’s so many different varieties of music you can listen to. I really recommend Spotify,There’s so many different varieties of music you can listen to. I really recommend Spotify,9.0.14,,,,5,0,us
28d91c61-da61-53df-9757-98caec587ed3,Appstore,RecordTypeReview,2025-01-30T06:06:41Z,eng,ik spotify doesn’t need my review but i just wanna say great app to listen to music on but i WISH it was cheaper! man i got bills to pay but i still need my music to lock in,ik spotify doesn’t need my review but i just wanna say great app to listen to music on but i WISH it was cheaper! man i got bills to pay but i still need my music to lock in,9.0.14,,,,5,0,us
